G1801,20,2021-11-24 11:39:00,2021-11-24 13:03:00,南京,上海,46,36
D3009,20,2021-11-24 11:46:00,2021-11-24 13:53:00,南京,上海,46,36
G105,20,2021-11-24 11:53:00,2021-11-24 13:08:00,南京,上海,46,36
G7011,20,2021-11-24 12:00:00,2021-11-24 13:40:00,南京,上海,46,36
G1715,20,2021-11-24 12:07:00,2021-11-24 13:23:00,南京,上海,46,36
G1809,20,2021-11-24 12:11:00,2021-11-24 14:07:00,南京,上海,46,36
G7051,20,2021-11-24 12:15:00,2021-11-24 14:12:00,南京,上海,46,36
K187,20,2021-11-24 12:18:00,2021-11-24 15:58:00,南京,上海,46,36
G1959,20,2021-11-24 12:33:00,2021-11-24 13:54:00,南京,上海,46,36
G1775,20,2021-11-24 12:38:00,2021-11-24 14:37:00,南京,上海,46,36
D3005,20,2021-11-24 12:46:00,2021-11-24 15:15:00,南京,上海,46,36
Z303,20,2021-11-24 12:52:00,2021-11-24 16:10:00,南京,上海,46,36
G1767,20,2021-11-24 12:59:00,2021-11-24 15:07:00,南京,上海,46,36
G441,20,2021-11-24 13:11:00,2021-11-24 14:57:00,南京,上海,46,36
G7079,20,2021-11-24 13:14:00,2021-11-24 15:20:00,南京,上海,46,36
G7053,20,2021-11-24 13:14:00,2021-11-24 15:16:00,南京,上海,46,36
C3862,20,2021-11-24 13:20:00,2021-11-24 17:14:00,南京,上海,46,36
G7,20,2021-11-24 13:25:00,2021-11-24 14:28:00,南京,上海,46,36
G7127,20,2021-11-24 13:33:00,2021-11-24 15:24:00,南京,上海,46,36
G115,20,2021-11-24 13:41:00,2021-11-24 14:58:00,南京,上海,46,36
G7055,20,2021-11-24 13:41:00,2021-11-24 15:45:00,南京,上海,46,36
G1813,20,2021-11-24 13:52:00,2021-11-24 15:23:00,南京,上海,46,36
G7015,20,2021-11-24 14:00:00,2021-11-24 15:40:00,南京,上海,46,36
G117,20,2021-11-24 14:07:00,2021-11-24 15:38:00,南京,上海,46,36
1227,20,2021-11-24 14:16:00,2021-11-24 18:13:00,南京,上海,46,36
G2811,20,2021-11-24 14:23:00,2021-11-24 15:47:00,南京,上海,46,36
G7135,20,2021-11-24 14:29:00,2021-11-24 16:23:00,南京,上海,46,36
G7117,20,2021-11-24 14:46:00,2021-11-24 16:44:00,南京,上海,46,36
C3866,20,2021-11-24 14:48:00,2021-11-24 18:48:00,南京,上海,46,36
G229,20,2021-11-24 14:54:00,2021-11-24 16:11:00,南京,上海,46,36
