G7229,20,12:47:00,15:02:00,南京,上海,46,36
G261,20,12:53:00,14:22:00,南京,上海,46,36
G1767,20,13:02:00,15:12:00,南京,上海,46,36
G7053,20,13:13:00,15:08:00,南京,上海,46,36
G7079,20,13:14:00,15:20:00,南京,上海,46,36
K525,20,13:17:00,17:45:00,南京,上海,46,36
D3041,20,13:23:00,16:00:00,南京,上海,46,36
G115,20,13:33:00,14:48:00,南京,上海,46,36
G263,20,13:37:00,14:56:00,南京,上海,46,36
K515,20,13:41:00,17:33:00,南京,上海,46,36
G117,20,13:46:00,15:02:00,南京,上海,46,36
G1813,20,13:50:00,15:20:00,南京,上海,46,36
G7015,20,14:00:00,15:41:00,南京,上海,46,36
